,batter_id,batter_name,year,month,am_avg,avg,AB,R,H,1B,2B,3B,HR,RBI,BB,HBP,SO,GDP,BABIP,SLG,OBP,am_BABIP,am_SLG,am_OBP
148,4,강민호,2011,7,0.225,0.3,71.0,7.0,16.0,11.0,3.0,0.0,2.0,5.0,9.0,0.0,16.0,3.0,0.264,0.352,0.312,0.251,0.293,0.38
149,4,강민호,2011,8,0.282,0.29600000000000004,71.0,16.0,20.0,11.0,4.0,0.0,5.0,13.0,5.0,3.0,21.0,0.0,0.333,0.549,0.354,0.247,0.266,0.368
150,4,강민호,2011,9,0.233,0.28600000000000003,73.0,8.0,17.0,13.0,2.0,0.0,2.0,12.0,10.0,2.0,9.0,2.0,0.242,0.342,0.341,0.257,0.26,0.374
151,4,강민호,2011,10,0.5,0.289,6.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.6,0.5,0.5,0.258,0.256,0.363
152,4,강민호,2012,4,0.302,0.302,63.0,5.0,19.0,14.0,3.0,0.0,2.0,8.0,3.0,2.0,18.0,2.0,0.395,0.444,0.353,0.283,0.306,0.375
153,4,강민호,2012,5,0.256,0.275,90.0,7.0,23.0,16.0,4.0,0.0,3.0,12.0,12.0,1.0,18.0,1.0,0.29,0.4,0.35,0.273,0.287,0.365
154,4,강민호,2012,6,0.293,0.281,75.0,10.0,22.0,12.0,5.0,0.0,5.0,18.0,13.0,0.0,21.0,1.0,0.347,0.56,0.398,0.26,0.261,0.339
155,4,강민호,2012,7,0.255,0.276,51.0,6.0,13.0,7.0,2.0,0.0,4.0,10.0,6.0,1.0,10.0,2.0,0.243,0.529,0.345,0.258,0.269,0.335
156,4,강민호,2012,8,0.321,0.28600000000000003,81.0,10.0,26.0,18.0,5.0,0.0,3.0,13.0,4.0,2.0,18.0,2.0,0.383,0.494,0.368,0.258,0.28,0.334
157,4,강민호,2012,9,0.156,0.276,32.0,2.0,5.0,2.0,1.0,0.0,2.0,4.0,4.0,2.0,9.0,0.0,0.143,0.375,0.289,0.243,0.253,0.315
158,4,강민호,2012,10,0.125,0.273,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.2,0.25,0.3,0.238,0.248,0.305
159,4,강민호,2013,3,0.286,0.28600000000000003,7.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.286,0.286,0.444,0.238,0.252,0.312
160,4,강민호,2013,4,0.139,0.163,36.0,3.0,5.0,3.0,2.0,0.0,0.0,2.0,6.0,2.0,10.0,0.0,0.192,0.194,0.295,0.241,0.244,0.307
161,4,강민호,2013,5,0.321,0.264,78.0,11.0,25.0,21.0,3.0,0.0,1.0,20.0,11.0,1.0,19.0,2.0,0.414,0.397,0.411,0.25,0.273,0.326
162,4,강민호,2013,6,0.258,0.262,66.0,9.0,17.0,12.0,3.0,0.0,2.0,10.0,17.0,1.0,20.0,2.0,0.341,0.394,0.417,0.264,0.28,0.325
163,4,강민호,2013,7,0.174,0.245,46.0,11.0,8.0,2.0,2.0,0.0,4.0,10.0,9.0,4.0,14.0,0.0,0.143,0.478,0.356,0.269,0.283,0.327
164,4,강민호,2013,8,0.2,0.236,55.0,7.0,11.0,9.0,1.0,0.0,1.0,5.0,14.0,2.0,12.0,0.0,0.238,0.273,0.38,0.258,0.26,0.315
165,4,강민호,2013,9,0.231,0.235,39.0,5.0,9.0,4.0,2.0,0.0,3.0,9.0,2.0,0.0,12.0,0.0,0.25,0.513,0.268,0.258,0.273,0.318
166,4,강민호,2014,3,0.25,0.25,8.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.333,0.261,0.273,0.316
167,4,강민호,2014,4,0.227,0.229,75.0,8.0,17.0,10.0,3.0,0.0,4.0,8.0,5.0,2.0,27.0,1.0,0.295,0.427,0.293,0.009,0.01,0.014
168,4,강민호,2014,5,0.235,0.232,68.0,7.0,16.0,11.0,4.0,1.0,0.0,6.0,10.0,3.0,19.0,0.0,0.327,0.324,0.358,0.022,0.018,0.015
169,4,강민호,2014,6,0.143,0.21,49.0,7.0,7.0,5.0,0.0,0.0,2.0,5.0,10.0,2.0,15.0,2.0,0.156,0.265,0.311,0.327,0.646,0.65
170,4,강민호,2014,7,0.256,0.218,43.0,4.0,11.0,6.0,3.0,0.0,2.0,6.0,2.0,2.0,9.0,1.0,0.281,0.465,0.319,0.096,0.125,0.333
171,4,강민호,2014,8,0.276,0.224,29.0,3.0,8.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,0.318,0.552,0.364,0.134,0.131,0.333
172,4,강민호,2014,9,0.308,0.232,26.0,4.0,8.0,3.0,1.0,0.0,4.0,10.0,1.0,2.0,10.0,0.0,0.333,0.808,0.379,0.161,0.16,0.332
173,4,강민호,2014,10,0.167,0.229,12.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.125,0.417,0.286,0.312,0.229,0.358
174,4,강민호,2015,3,0.167,0.16699999999999998,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.333,0.167,0.444,0.198,0.176,0.33
175,4,강민호,2015,4,0.306,0.294,62.0,15.0,19.0,9.0,4.0,0.0,6.0,17.0,12.0,2.0,12.0,3.0,0.295,0.661,0.434,0.964,0.649,0.646
176,4,강민호,2015,5,0.352,0.327,88.0,15.0,31.0,17.0,4.0,1.0,9.0,27.0,13.0,5.0,29.0,3.0,0.44,0.727,0.462,0.012,0.024,0.016
177,4,강민호,2015,6,0.303,0.32,66.0,11.0,20.0,10.0,1.0,0.0,9.0,16.0,11.0,0.0,17.0,2.0,0.275,0.727,0.403,0.009,0.016,0.365
178,4,강민호,2015,7,0.175,0.298,40.0,5.0,7.0,4.0,2.0,0.0,1.0,3.0,5.0,1.0,15.0,2.0,0.25,0.3,0.283,0.154,0.215,0.421
179,4,강민호,2015,8,0.369,0.312,65.0,9.0,24.0,14.0,6.0,0.0,4.0,13.0,13.0,3.0,19.0,3.0,0.476,0.646,0.494,0.163,0.154,0.38
180,4,강민호,2015,9,0.32,0.313,50.0,8.0,16.0,9.0,1.0,0.0,6.0,10.0,5.0,1.0,15.0,1.0,0.345,0.7,0.393,0.197,0.192,0.369
181,4,강민호,2015,10,0.0,0.311,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.176,0.16,0.322
182,4,강민호,2016,4,0.297,0.297,74.0,14.0,22.0,13.0,3.0,0.0,6.0,18.0,13.0,3.0,23.0,1.0,0.356,0.581,0.422,0.238,0.228,0.373
183,4,강민호,2016,5,0.357,0.326,70.0,13.0,25.0,18.0,4.0,0.0,3.0,11.0,20.0,2.0,15.0,2.0,0.423,0.543,0.511,0.26,0.304,0.381
184,4,강민호,2016,6,0.333,0.329,78.0,8.0,26.0,18.0,6.0,0.0,2.0,7.0,7.0,1.0,20.0,1.0,0.429,0.487,0.395,0.25,0.292,0.378
185,4,강민호,2016,7,0.333,0.33,63.0,15.0,21.0,8.0,8.0,0.0,5.0,21.0,10.0,3.0,14.0,0.0,0.364,0.698,0.447,0.25,0.266,0.368
186,4,강민호,2016,8,0.267,0.321,45.0,7.0,12.0,9.0,2.0,0.0,1.0,2.0,10.0,0.0,7.0,2.0,0.297,0.378,0.4,0.253,0.254,0.388
187,4,강민호,2016,9,0.372,0.327,43.0,7.0,16.0,11.0,3.0,0.0,2.0,12.0,6.0,1.0,9.0,1.0,0.438,0.581,0.46,0.268,0.255,0.359
188,4,강민호,2016,10,0.125,0.32299999999999995,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.5,0.125,0.286,0.316,0.377
189,4,강민호,2017,3,0.25,0.25,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.25,0.278,0.288,0.364
190,4,강민호,2017,4,0.282,0.28,71.0,8.0,20.0,13.0,4.0,0.0,3.0,11.0,8.0,3.0,20.0,3.0,0.354,0.465,0.378,0.265,0.263,0.341
191,4,강민호,2017,5,0.346,0.314,78.0,13.0,27.0,21.0,1.0,1.0,4.0,11.0,9.0,1.0,16.0,1.0,0.397,0.538,0.42,0.261,0.267,0.335
192,4,강민호,2017,6,0.313,0.314,83.0,16.0,26.0,14.0,3.0,0.0,9.0,21.0,5.0,2.0,14.0,3.0,0.283,0.675,0.367,0.257,0.284,0.333
193,4,강민호,2017,7,0.214,0.29100000000000004,70.0,4.0,15.0,9.0,5.0,0.0,1.0,5.0,10.0,3.0,15.0,1.0,0.259,0.329,0.337,0.241,0.247,0.309
194,4,강민호,2017,8,0.25,0.282,80.0,7.0,20.0,14.0,3.0,0.0,3.0,11.0,5.0,1.0,16.0,5.0,0.279,0.4,0.302,0.242,0.268,0.31
195,4,강민호,2017,9,0.318,0.28800000000000003,66.0,14.0,21.0,14.0,5.0,0.0,2.0,9.0,4.0,5.0,20.0,2.0,0.432,0.485,0.4,0.235,0.25,0.306
196,4,강민호,2017,10,0.0,0.285,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.237,0.244,0.303
197,4,강민호,2018,3,0.292,0.292,24.0,3.0,7.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,0.3,0.417,0.346,0.25,0.273,0.325
198,4,강민호,2018,4,0.233,0.247,73.0,5.0,17.0,12.0,3.0,0.0,2.0,9.0,4.0,3.0,19.0,5.0,0.288,0.356,0.3,0.27,0.279,0.322
199,4,강민호,2018,5,0.31,0.274,71.0,13.0,22.0,9.0,5.0,0.0,8.0,21.0,7.0,3.0,15.0,0.0,0.292,0.718,0.395,0.267,0.28,0.325
200,4,강민호,2018,6,0.219,0.257,73.0,7.0,16.0,9.0,4.0,0.0,3.0,14.0,3.0,2.0,16.0,2.0,0.241,0.397,0.269,0.002,0.004,0.003
201,4,강민호,2018,7,0.298,0.265,57.0,8.0,17.0,14.0,0.0,0.0,3.0,6.0,6.0,3.0,11.0,1.0,0.326,0.456,0.394,0.003,0.005,0.004
202,4,강민호,2018,8,0.282,0.267,39.0,5.0,11.0,7.0,1.0,0.0,3.0,10.0,5.0,0.0,8.0,0.0,0.286,0.538,0.364,0.003,0.005,0.333
203,4,강민호,2018,9,0.298,0.273,84.0,5.0,25.0,22.0,1.0,0.0,2.0,9.0,2.0,2.0,21.0,1.0,0.377,0.381,0.33,0.133,0.202,0.389
204,4,강민호,2018,10,0.0,0.269,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.143,0.125,0.117,0.331
205,5,강백호,2018,3,0.37,0.37,27.0,7.0,10.0,4.0,2.0,0.0,4.0,10.0,3.0,0.0,7.0,0.0,0.375,0.889,0.433,0.375,0.889,0.433
206,5,강백호,2018,4,0.229,0.264,83.0,11.0,19.0,11.0,7.0,0.0,1.0,10.0,8.0,0.0,19.0,2.0,0.286,0.349,0.297,0.143,0.174,0.148
207,5,강백호,2018,5,0.324,0.287,71.0,23.0,23.0,13.0,7.0,0.0,3.0,11.0,8.0,0.0,13.0,0.0,0.364,0.549,0.392,0.121,0.183,0.464
208,5,강백호,2018,6,0.329,0.301,85.0,13.0,28.0,19.0,4.0,0.0,5.0,11.0,5.0,2.0,18.0,0.0,0.371,0.553,0.38,0.178,0.251,0.428
209,5,강백호,2018,7,0.241,0.287,83.0,19.0,20.0,11.0,3.0,1.0,5.0,13.0,8.0,0.0,26.0,0.0,0.288,0.482,0.308,0.183,0.215,0.394
210,5,강백호,2018,8,0.302,0.28800000000000003,43.0,9.0,13.0,9.0,2.0,0.0,2.0,6.0,8.0,0.0,11.0,1.0,0.367,0.488,0.412,0.21,0.224,0.395
211,5,강백호,2018,9,0.283,0.287,99.0,18.0,28.0,17.0,4.0,1.0,6.0,14.0,9.0,1.0,22.0,0.0,0.31,0.525,0.349,0.22,0.233,0.377
212,5,강백호,2018,10,0.333,0.29,36.0,8.0,12.0,6.0,3.0,0.0,3.0,9.0,3.0,0.0,8.0,1.0,0.36,0.667,0.385,0.24,0.258,0.379
213,8,강상원,2017,4,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,8,강상원,2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,8,강상원,2017,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333
216,8,강상원,2017,9,0.333,0.231,9.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.5,0.444,0.333,0.211,0.223,0.416
217,8,강상원,2017,10,0.0,0.214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.118,0.333
218,8,강상원,2018,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.149,0.143,0.327
219,8,강상원,2018,4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.176,0.158,0.327
220,8,강상원,2018,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.195,0.175,0.393
221,9,강승호,2016,4,0.067,0.067,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.125,0.067,0.125,0.125,0.067,0.125
222,9,강승호,2016,6,0.227,0.162,22.0,2.0,5.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.294,0.364,0.261,0.147,0.182,0.13
223,9,강승호,2016,9,1.0,0.184,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.333,0.333,0.667
224,9,강승호,2017,5,0.2,0.2,10.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.333,0.2,0.2,0.169,0.162,0.383
225,9,강승호,2017,6,0.417,0.37,36.0,14.0,15.0,10.0,4.0,1.0,0.0,6.0,2.0,1.0,5.0,0.0,0.484,0.583,0.462,0.222,0.235,0.425
226,9,강승호,2017,7,0.231,0.28800000000000003,65.0,11.0,15.0,9.0,4.0,0.0,2.0,6.0,0.0,1.0,13.0,4.0,0.26,0.385,0.242,0.192,0.207,0.367
227,9,강승호,2017,8,0.232,0.267,69.0,6.0,16.0,11.0,3.0,1.0,1.0,9.0,2.0,0.0,21.0,0.0,0.319,0.348,0.254,0.221,0.207,0.364
228,9,강승호,2017,9,0.219,0.254,64.0,9.0,14.0,9.0,3.0,0.0,2.0,8.0,3.0,1.0,21.0,0.0,0.293,0.359,0.265,0.232,0.22,0.364
229,9,강승호,2017,10,0.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.197,0.18,0.327
230,9,강승호,2018,3,0.222,0.222,18.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.333,0.222,0.391,0.244,0.228,0.371
231,9,강승호,2018,4,0.189,0.196,74.0,3.0,14.0,9.0,4.0,0.0,1.0,10.0,5.0,1.0,23.0,1.0,0.26,0.284,0.25,0.244,0.238,0.357
232,9,강승호,2018,5,0.0,0.191,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.233,0.224,0.342
233,9,강승호,2018,8,0.4,0.235,25.0,4.0,10.0,5.0,4.0,0.0,1.0,9.0,4.0,0.0,10.0,1.0,0.643,0.68,0.483,0.278,0.275,0.37
234,9,강승호,2018,9,0.32,0.26,50.0,5.0,16.0,14.0,1.0,0.0,1.0,9.0,3.0,1.0,12.0,0.0,0.405,0.4,0.37,0.289,0.28,0.372
235,9,강승호,2018,10,0.2,0.255,15.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.3,0.267,0.294,0.278,0.274,0.362
236,11,강진성,2013,9,0.5,0.5,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.667,0.5,1.0,0.667
237,11,강진성,2017,6,0.417,0.417,12.0,2.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.5,0.5,0.5,0.25,0.25,0.25
238,11,강진성,2017,7,0.0,0.385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
239,11,강진성,2017,8,0.333,0.368,6.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.333,0.667,0.333,0.169,0.279,0.416
240,11,강진성,2017,9,0.125,0.29600000000000004,8.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.5,0.3,0.126,0.218,0.393
241,11,강진성,2018,3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.316,0.309,0.493
242,11,강진성,2018,4,0.2,0.226,30.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,0.261,0.233,0.25,0.213,0.191,0.363
243,11,강진성,2018,5,0.0,0.206,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.195,0.175,0.362
244,11,강진성,2018,6,0.296,0.246,27.0,1.0,8.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.4,0.37,0.296,0.242,0.221,0.36
245,11,강진성,2018,7,0.143,0.235,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.143,0.25,0.231,0.22,0.357
246,12,강한울,2014,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,12,강한울,2014,4,0.3,0.25,10.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.5,0.3,0.3,0.25,0.15,0.15
248,12,강한울,2014,5,0.318,0.304,44.0,10.0,14.0,11.0,2.0,1.0,0.0,1.0,2.0,1.0,10.0,0.0,0.412,0.409,0.362,0.137,0.136,0.454
249,12,강한울,2014,6,0.254,0.276,67.0,11.0,17.0,13.0,1.0,3.0,0.0,3.0,2.0,0.0,10.0,0.0,0.298,0.358,0.275,0.16,0.202,0.402
250,12,강한울,2014,7,0.294,0.28,34.0,5.0,10.0,8.0,2.0,0.0,0.0,3.0,2.0,0.0,8.0,1.0,0.385,0.353,0.333,0.203,0.189,0.399
251,12,강한울,2014,8,0.227,0.274,22.0,2.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.25,0.227,0.261,0.191,0.18,0.37
252,12,강한울,2014,10,0.207,0.264,29.0,2.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,0.316,0.207,0.233,0.221,0.187,0.361
253,12,강한울,2015,3,0.125,0.125,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.143,0.125,0.125,0.213,0.191,0.346
254,12,강한울,2015,4,0.247,0.235,77.0,7.0,19.0,16.0,3.0,0.0,0.0,3.0,7.0,1.0,15.0,1.0,0.306,0.286,0.318,0.231,0.211,0.362
255,12,강한울,2015,5,0.278,0.256,79.0,13.0,22.0,17.0,4.0,1.0,0.0,8.0,4.0,2.0,10.0,0.0,0.319,0.354,0.329,0.243,0.242,0.365
256,12,강한울,2015,6,0.111,0.22,54.0,3.0,6.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,1.0,0.167,0.148,0.127,0.235,0.225,0.346
257,12,강한울,2015,7,0.118,0.213,17.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.125,0.176,0.167,0.243,0.238,0.356
258,12,강한울,2015,9,0.16,0.208,25.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.2,0.24,0.16,0.244,0.241,0.346
259,12,강한울,2015,10,0.0,0.205,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26,0.252,0.345
260,12,강한울,2016,4,0.231,0.231,13.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.273,0.462,0.231,0.276,0.287,0.358
261,12,강한울,2016,5,0.294,0.284,68.0,10.0,20.0,13.0,5.0,2.0,0.0,9.0,6.0,0.0,9.0,2.0,0.339,0.426,0.351,0.263,0.268,0.344
262,12,강한울,2016,6,0.171,0.25,35.0,5.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.24,0.171,0.171,0.251,0.241,0.319
263,12,강한울,2016,7,0.333,0.282,72.0,10.0,24.0,22.0,2.0,0.0,0.0,9.0,4.0,0.0,9.0,0.0,0.381,0.361,0.368,0.258,0.257,0.327
264,12,강한울,2016,8,0.26,0.276,73.0,7.0,19.0,15.0,4.0,0.0,0.0,4.0,5.0,0.0,10.0,0.0,0.302,0.315,0.308,0.24,0.241,0.307
265,12,강한울,2016,9,0.243,0.272,37.0,2.0,9.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.29,0.27,0.243,0.242,0.239,0.302
266,12,강한울,2016,10,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.228,0.291
267,12,강한울,2017,3,0.5,0.5,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.252,0.253,0.315
268,12,강한울,2017,4,0.293,0.298,82.0,8.0,24.0,23.0,1.0,0.0,0.0,1.0,5.0,0.0,11.0,0.0,0.338,0.305,0.333,0.253,0.248,0.308
269,12,강한울,2017,5,0.2,0.259,55.0,7.0,11.0,8.0,3.0,0.0,0.0,3.0,5.0,0.0,11.0,1.0,0.25,0.255,0.267,0.258,0.26,0.312
270,12,강한울,2017,6,0.333,0.285,75.0,11.0,25.0,22.0,2.0,1.0,0.0,2.0,3.0,0.0,10.0,0.0,0.385,0.387,0.359,0.267,0.27,0.319
271,12,강한울,2017,7,0.321,0.293,56.0,9.0,18.0,16.0,2.0,0.0,0.0,2.0,2.0,0.0,9.0,0.0,0.383,0.357,0.345,0.262,0.262,0.315
272,12,강한울,2017,8,0.328,0.3,67.0,10.0,22.0,21.0,0.0,1.0,0.0,6.0,7.0,0.0,9.0,2.0,0.379,0.358,0.392,0.26,0.264,0.319
273,12,강한울,2017,9,0.308,0.301,65.0,12.0,20.0,19.0,0.0,1.0,0.0,6.0,4.0,0.0,7.0,1.0,0.345,0.338,0.348,0.267,0.263,0.315
274,12,강한울,2017,10,0.4,0.303,10.0,1.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.5,0.4,0.014,0.017,0.014
275,12,강한울,2018,3,0.346,0.34600000000000003,26.0,1.0,9.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.409,0.346,0.346,0.014,0.012,0.012
276,12,강한울,2018,4,0.234,0.267,64.0,8.0,15.0,13.0,2.0,0.0,0.0,1.0,8.0,0.0,14.0,0.0,0.3,0.266,0.319,0.332,0.654,0.656
277,12,강한울,2018,5,0.32,0.28600000000000003,50.0,6.0,16.0,12.0,3.0,1.0,0.0,4.0,1.0,1.0,5.0,1.0,0.356,0.42,0.346,0.094,0.122,0.333
278,12,강한울,2018,6,0.175,0.261,40.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.212,0.175,0.233,0.129,0.12,0.33
279,12,강한울,2018,8,0.0,0.258,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.145,0.139,0.317
280,12,강한울,2018,9,0.3,0.26,10.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.375,0.5,0.3,0.321,0.237,0.361
281,12,강한울,2018,10,0.0,0.259,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19,0.17,0.322
282,16,고명성,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,16,고명성,2018,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,16,고명성,2018,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333
285,18,고종욱,2011,4,0.179,0.179,28.0,4.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.227,0.25,0.207,0.227,0.25,0.207
286,18,고종욱,2011,5,0.25,0.194,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.286,0.25,0.333,0.143,0.125,0.166
287,18,고종욱,2011,6,0.154,0.184,13.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.222,0.231,0.154,0.074,0.077,0.385
288,18,고종욱,2011,8,0.333,0.233,24.0,5.0,8.0,3.0,1.0,4.0,0.0,4.0,1.0,0.0,6.0,0.0,0.444,0.708,0.36,0.196,0.29,0.423
289,18,고종욱,2011,9,0.281,0.248,32.0,3.0,9.0,7.0,1.0,0.0,1.0,4.0,2.0,0.0,9.0,0.0,0.364,0.406,0.324,0.198,0.2,0.398
290,18,고종욱,2014,9,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.2,0.149,0.143,0.36
291,18,고종욱,2014,10,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.176,0.158,0.327
292,18,고종욱,2015,4,0.309,0.309,55.0,12.0,17.0,10.0,5.0,0.0,2.0,7.0,4.0,2.0,14.0,0.0,0.385,0.509,0.377,0.243,0.239,0.378
293,18,고종욱,2015,5,0.293,0.301,58.0,12.0,17.0,14.0,1.0,0.0,2.0,6.0,4.0,1.0,11.0,2.0,0.333,0.414,0.349,0.234,0.226,0.366
294,18,고종욱,2015,6,0.293,0.298,58.0,11.0,17.0,12.0,4.0,0.0,1.0,6.0,4.0,2.0,10.0,3.0,0.34,0.414,0.359,0.245,0.248,0.368
295,18,고종욱,2015,7,0.356,0.318,87.0,16.0,31.0,20.0,8.0,2.0,1.0,13.0,6.0,0.0,18.0,0.0,0.441,0.529,0.398,0.26,0.26,0.371
